count=473
z=3.8.24	n=4	chambers=22	regularOrbits=1,2,3	irregularOrbits=0	source=certs/uclass-k4/window-hits-min1-maxSize24-v2.tsv	key=1,2,3,24|2;4,1,5,24|2;3,5,1,24|2;2,6,7,24|3;7,3,2,24|2;8,4,9,24|3;5,10,4,24|3;6,11,12,24|3;12,13,6,3|3;14,7,13,24|3;11,8,15,24|3;9,16,8,3|3;17,9,10,3|3;10,18,17,24|3;15,19,11,8|3;20,12,19,3|3;13,20,14,3|3;18,14,21,24|3;22,15,16,8|3;16,17,22,3|3;21,22,18,8|3;19,21,20,8|3;
z=4.5.20	n=4	chambers=16	regularOrbits=0,1,2	irregularOrbits=3	source=certs/uclass-k4/window-hits-min1-maxSize24-v2.tsv	key=1,2,3,20|3;4,1,5,20|3;3,6,1,4|3;2,7,8,20|3;8,9,2,5|3;6,3,9,4|3;10,4,11,20|3;5,12,4,5|3;9,5,6,5|3;7,10,13,20|2;13,14,7,16|3;15,8,14,5|3;11,13,10,16|2;16,11,12,16|3;12,15,16,5|2;14,16,15,16|2;
z=5.5.10	n=4	chambers=20	regularOrbits=1,2	irregularOrbits=0	source=certs/uclass-k4/window-hits-min1-maxSize24-v2.tsv	key=1,2,3,10|3;4,1,5,10|3;3,6,1,10|3;2,7,8,10|2;8,9,2,5|3;10,3,9,10|3;11,4,12,10|2;5,12,4,5|2;13,5,6,5|3;6,14,13,10|3;7,11,15,10|4;15,8,7,5|2;9,16,10,5|3;17,10,18,10|3;12,19,11,5|4;20,13,20,5|3;14,17,19,10|4;19,20,14,5|3;18,15,17,5|4;16,18,16,5|3;
z=3.3.4.12	n=4	chambers=28	regularOrbits=1,2,3,4	irregularOrbits=0	source=certs/uclass-k4/window-hits-min25-maxSize29.tsv	key=1,2,3,12|3;4,1,5,12|3;3,6,1,12|3;2,7,8,12|3;8,9,2,3|3;10,3,9,12|3;11,4,12,12|3;5,13,4,3|3;14,5,6,3|3;6,15,14,12|4;7,16,17,12|4;17,18,7,3|3;19,8,18,3|3;9,19,10,3|4;20,10,21,12|4;16,11,22,12|4;12,23,11,3|4;24,12,13,3|3;13,14,24,3|4;15,22,25,12|4;25,26,15,4|4;22,20,16,12|4;27,17,28,3|4;18,27,19,3|4;21,28,20,4|4;28,21,27,4|4;23,24,26,3|4;26,25,23,4|4;
z=3.3.4.12	n=4	chambers=28	regularOrbits=0,1,2,3,4	irregularOrbits=5	source=certs/uclass-k4/window-hits-min25-maxSize29.tsv	key=1,2,3,12|4;4,1,5,12|4;3,6,1,4|4;2,7,8,12|4;8,9,2,3|4;10,3,11,4|4;7,4,12,12|4;5,13,4,3|4;14,5,15,3|4;6,16,17,4|3;17,15,6,3|4;12,18,7,4|4;19,8,20,3|4;9,19,21,3|3;21,11,9,3|4;16,10,22,4|3;11,23,10,3|3;18,12,24,4|4;13,14,25,3|3;25,24,13,36|4;15,26,14,3|3;22,27,16,36|3;26,17,27,3|3;24,20,18,36|4;20,28,19,36|3;23,21,28,3|3;28,22,23,36|3;27,25,26,36|3;
z=3.3.4.12	n=4	chambers=28	regularOrbits=0,1,3,4	irregularOrbits=2	source=certs/uclass-k4/window-hits-min25-maxSize29.tsv	key=1,2,3,12|4;4,1,5,12|4;3,6,1,4|4;2,7,8,12|3;8,9,2,12|4;10,3,11,4|4;12,4,13,12|3;5,14,4,12|3;15,5,16,12|4;6,17,18,4|4;18,16,6,3|4;7,19,20,12|4;20,21,7,3|3;22,8,21,12|3;9,22,23,12|3;23,11,9,3|4;17,10,19,4|4;11,24,10,3|4;19,12,17,12|4;13,25,12,3|4;26,13,14,3|3;14,15,26,12|3;16,27,15,3|3;27,18,25,3|4;28,20,24,3|4;21,28,22,3|3;24,23,28,3|3;25,26,27,3|3;
z=3.3.4.12	n=4	chambers=28	regularOrbits=1,2,3,4	irregularOrbits=0	source=certs/uclass-k4/window-hits-min25-maxSize29.tsv	key=2,3,4,12|3;1,5,6,12|3;7,1,8,12|3;6,9,1,3|3;10,2,11,12|3;4,12,2,3|3;3,10,13,12|4;13,14,3,12|3;15,4,14,3|3;5,7,16,12|4;16,17,5,3|3;18,6,17,3|3;8,19,7,12|4;20,8,9,12|3;9,18,20,3|4;11,21,10,3|4;22,11,12,3|3;12,15,22,3|4;23,13,24,12|4;14,23,15,12|4;25,16,26,3|4;17,25,18,3|4;19,20,27,12|4;27,26,19,4|4;21,22,28,3|4;28,24,21,4|4;24,28,23,4|4;26,27,25,4|4;
z=3.3.4.12	n=4	chambers=28	regularOrbits=1,2,3,4,5	irregularOrbits=0	source=certs/uclass-k4/window-hits-min25-maxSize29.tsv	key=1,2,3,12|3;4,1,5,12|3;3,6,1,12|3;2,7,8,12|3;8,9,2,3|3;10,3,9,12|3;11,4,12,12|3;5,13,4,3|3;14,5,6,3|3;6,15,14,12|4;7,16,17,12|4;17,18,7,3|3;19,8,18,3|3;9,19,10,3|4;15,10,20,12|4;16,11,21,12|4;12,22,11,3|4;23,12,13,3|3;13,14,23,3|4;20,24,15,4|4;21,25,16,12|4;26,17,27,3|4;18,26,19,3|4;27,20,26,4|4;25,21,28,12|4;22,23,24,3|4;24,28,22,4|4;28,27,25,4|4;
z=3.3.6.6	n=4	chambers=28	regularOrbits=1,2,3,4	irregularOrbits=0	source=certs/uclass-k4/window-hits-min25-maxSize29.tsv	key=1,2,3,18|3;4,1,5,18|3;3,6,1,6|3;2,7,8,18|3;8,9,2,3|3;10,3,9,6|3;11,4,12,18|3;5,13,4,3|3;14,5,6,3|3;6,15,14,6|4;7,16,17,18|4;17,18,7,3|3;19,8,18,3|3;9,19,10,3|4;20,10,21,6|4;16,11,22,18|4;12,23,11,3|4;24,12,13,3|3;13,14,24,3|4;15,22,25,6|4;25,26,15,6|4;22,20,16,6|4;27,17,28,3|4;18,27,19,3|4;21,28,20,6|4;28,21,27,6|4;23,24,26,3|4;26,25,23,6|4;
z=3.3.6.6	n=4	chambers=28	regularOrbits=1,2,3,4	irregularOrbits=0	source=certs/uclass-k4/window-hits-min25-maxSize29.tsv	key=2,3,4,18|3;1,5,6,18|3;7,1,8,18|3;6,9,1,3|3;10,2,11,18|3;4,12,2,3|3;3,10,13,18|4;13,14,3,3|3;15,4,14,3|3;5,7,16,18|4;16,17,5,6|3;18,6,17,3|3;8,19,7,3|4;20,8,9,3|3;9,18,20,3|4;11,21,10,6|4;22,11,12,6|3;12,15,22,3|4;23,13,24,3|4;14,23,15,3|4;25,16,26,6|4;17,25,18,6|4;19,20,27,3|4;27,26,19,6|4;21,22,28,6|4;28,24,21,6|4;24,28,23,6|4;26,27,25,6|4;
