count=562
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.3.6.6, 3.6.6, 4.4.6.6, 3.3.6.6)	regularOrbits=0,1	irregularOrbits=2,3	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|4;13,14,5,6|3;15,6,14,3|3;7,15,11,3|4;12,8,16,6|4;9,17,8,6|4;18,9,10,6|3;10,11,18,3|4;16,19,12,4|4;17,13,20,6|4;14,21,15,6|4;22,16,22,4|4;20,22,17,4|4;21,18,21,6|4;19,20,19,4|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.3.6.6, 3.6.6, 4.4.6.6, 3.3.6.6)	regularOrbits=1,2	irregularOrbits=0,3	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|4;13,14,5,6|3;15,6,14,3|3;7,15,11,3|4;12,8,16,6|4;9,17,8,6|4;18,9,10,6|3;10,11,18,3|4;16,19,12,4|4;17,13,20,6|4;14,21,15,6|4;22,16,22,4|4;20,22,17,4|4;21,18,21,6|4;19,20,19,4|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.3.6.6, 3.6.7.6, 3.7.6.7, 3.3.7)	regularOrbits=0,1,3	irregularOrbits=2	key=1,2,1,3|4;3,1,4,3|4;2,3,5,3|4;5,6,2,6|4;4,7,3,6|4;6,4,6,6|4;8,5,9,6|4;7,10,11,6|4;11,9,7,7|4;10,8,12,6|4;9,13,8,7|4;12,14,10,7|4;15,11,16,7|4;17,12,18,7|4;13,17,19,7|3;19,18,13,3|4;14,15,20,7|3;20,16,14,3|4;16,21,15,3|3;18,22,17,3|3;22,19,22,3|3;21,20,21,3|3;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.4, 3.3.3.4.6.6, 3.3.3, 3.3.6.6)	regularOrbits=1,2,4	irregularOrbits=0,3	key=1,2,1,4|3;3,1,4,4|3;2,5,6,4|6;6,4,2,3|3;5,3,7,4|6;4,8,3,3|6;7,9,5,6|6;8,6,10,3|6;11,7,11,6|6;10,12,8,3|6;9,13,9,6|6;14,10,15,3|6;16,11,17,6|6;12,14,18,3|3;18,17,12,3|6;13,19,20,6|4;20,15,13,3|6;15,21,14,3|3;19,16,19,6|4;17,22,16,3|4;22,18,21,3|3;21,20,22,3|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.4, 3.3.4.3.6.6, 3.3.3, 3.3.6.6)	regularOrbits=1,3,4	irregularOrbits=0,2	key=1,2,1,4|3;3,1,4,4|3;2,5,6,4|6;6,4,2,3|3;5,3,7,4|6;4,8,3,3|6;7,9,5,3|6;8,6,10,3|6;11,7,12,3|6;10,13,8,6|6;9,11,14,3|3;14,15,9,3|6;16,10,16,6|6;12,17,11,3|3;18,12,19,3|6;13,19,13,6|6;20,14,17,3|3;15,20,21,3|4;21,16,15,6|6;17,18,20,3|4;19,22,18,6|4;22,21,22,6|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.4.3.6.6, 3.3.3.3.4.4, 3.3.6, 3.3.6.6)	regularOrbits=2,3	irregularOrbits=0,1	key=1,2,1,4|6;3,1,4,4|6;2,5,6,4|6;6,7,2,3|6;5,3,5,4|6;4,8,3,3|6;9,4,10,3|6;11,6,12,3|6;7,11,13,3|3;13,14,7,3|6;8,9,15,3|3;15,16,8,6|6;10,17,9,3|3;18,10,14,3|6;12,19,11,6|3;16,12,16,6|6;20,13,19,3|3;14,20,18,3|4;21,15,17,6|3;17,18,21,3|4;19,22,20,6|4;22,21,22,6|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.4.3.6.6, 3.3.3.3.4.4, 3.3.6, 3.3.6.6)	regularOrbits=2,3	irregularOrbits=0,1	key=1,2,1,4|6;3,1,4,4|6;2,5,6,4|6;6,7,2,3|6;5,3,5,4|6;4,8,3,3|6;9,4,10,3|6;11,6,12,3|6;7,11,13,3|3;13,14,7,3|6;8,9,15,3|3;15,16,8,6|6;10,17,9,3|3;18,10,14,3|6;12,19,11,6|3;20,12,16,6|6;21,13,19,3|3;14,21,18,3|4;22,15,17,6|3;16,22,20,6|4;17,18,22,3|4;19,20,21,6|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.4.3.6.6, 3.3.3.3.4.4, 3.3.6, 3.3.6.6)	regularOrbits=2,3	irregularOrbits=0,1	key=2,3,1,3|4;1,4,2,3|6;5,1,6,3|4;7,2,8,3|6;3,7,9,3|3;9,10,3,6|4;4,5,11,3|3;11,12,4,3|6;6,13,5,6|3;14,6,10,6|4;8,15,7,3|3;16,8,17,3|6;18,9,15,6|3;10,18,14,6|6;19,11,13,3|3;12,19,20,3|6;20,21,12,4|6;13,14,19,6|6;15,16,18,3|6;17,22,16,4|6;22,17,21,4|6;21,20,22,4|6;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.4.4.3.6.6, 3.3.3.3.4, 3.3.6, 3.3.6.6)	regularOrbits=2,3	irregularOrbits=0,1	key=2,1,2,4|7;1,3,1,4|7;4,2,5,4|7;3,4,6,4|5;6,7,3,3|7;5,8,4,3|5;9,5,10,3|7;11,6,12,3|5;7,11,13,3|3;13,14,7,6|7;8,9,15,3|3;15,16,8,3|5;10,17,9,6|3;18,10,14,6|7;12,19,11,3|3;20,12,16,3|5;21,13,19,6|3;14,21,18,6|4;22,15,17,3|3;16,22,20,3|4;17,18,22,6|4;19,20,21,3|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6, 3.3.3.3.4.3.4, 3.3.3.6.6, 3.3.6.6)	regularOrbits=0,4,5	irregularOrbits=1,2,3	key=1,2,3,3|3;4,1,5,3|3;3,6,1,6|3;2,4,7,3|7;7,8,2,4|3;6,3,8,6|3;5,9,4,4|7;8,5,6,4|3;9,7,10,4|7;10,11,9,3|7;12,10,13,3|7;11,12,14,3|5;14,15,11,3|7;13,16,12,3|5;17,13,15,3|7;18,14,19,3|5;15,18,17,3|4;16,17,20,3|4;20,21,16,6|5;19,22,18,6|4;22,19,21,6|5;21,20,22,6|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6, 3.3.4.3.4.3.3.6.6, 3.3.3, 3.3.6.6)	regularOrbits=0,4,5	irregularOrbits=1,2,3	key=1,2,3,3|3;4,1,5,3|3;3,6,1,6|3;2,4,7,3|9;7,8,2,4|3;6,3,8,6|3;5,9,4,4|9;8,5,6,4|3;9,7,10,4|9;10,11,9,3|9;12,10,13,3|9;11,12,14,3|3;14,15,11,3|9;13,16,12,3|3;17,13,18,3|9;19,14,16,3|3;15,19,20,3|4;20,21,15,6|9;16,17,19,3|4;18,22,17,6|4;22,18,21,6|9;21,20,22,6|4;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6.6.4, 3.3.3.4.6, 3.3.6.6, 3.3.3)	regularOrbits=0,2	irregularOrbits=1,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|5;6,7,2,3|4;8,3,9,6|5;4,10,3,3|5;11,4,7,3|4;5,12,13,6|5;13,14,5,4|5;15,6,16,3|5;7,15,11,3|3;12,8,12,6|5;9,17,8,4|5;17,9,18,4|5;10,11,19,3|3;19,20,10,3|5;14,13,21,4|5;21,22,14,3|5;16,19,15,3|3;20,16,22,3|5;18,21,17,3|5;22,18,20,3|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6.6.4, 3.3.3.4.6, 3.3.6.6, 3.3.3)	regularOrbits=0,2,3	irregularOrbits=1,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|5;6,7,2,3|4;8,3,9,6|5;4,10,3,3|5;11,4,7,3|4;5,12,13,6|5;13,14,5,4|5;15,6,16,3|5;7,15,11,3|3;12,8,12,6|5;9,17,8,4|5;17,9,18,4|5;10,11,19,3|3;19,20,10,3|5;14,13,21,4|5;21,22,14,3|5;16,19,15,3|3;20,16,22,3|5;18,21,17,3|5;22,18,20,3|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6.6.4, 3.3.6.6, 3.3.3.4.6, 3.3.3)	regularOrbits=0,2,3	irregularOrbits=1,4	key=1,2,3,3|5;4,1,5,3|5;3,6,1,3|5;2,4,7,3|3;7,8,2,3|5;9,3,10,3|5;5,11,4,3|3;12,5,13,3|5;6,9,14,3|5;14,15,6,4|5;16,7,11,3|3;8,16,17,3|4;17,18,8,6|5;10,19,9,4|5;15,10,18,4|5;11,12,16,3|4;13,20,12,6|4;18,13,15,6|5;19,14,21,4|5;22,17,20,6|4;21,22,19,6|5;20,21,22,6|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6.6.4, 3.3.6.6, 3.3.3.4.6, 3.3.3)	regularOrbits=0,3	irregularOrbits=1,2,4	key=1,2,3,3|5;4,1,5,3|5;3,6,1,3|5;2,4,7,3|3;7,8,2,3|5;9,3,10,3|5;5,11,4,3|3;12,5,13,3|5;6,9,14,3|5;14,15,6,4|5;16,7,11,3|3;8,16,17,3|4;17,18,8,6|5;10,19,9,4|5;15,10,18,4|5;11,12,16,3|4;13,20,12,6|4;18,13,15,6|5;19,14,21,4|5;22,17,20,6|4;21,22,19,6|5;20,21,22,6|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6.6.4, 3.3.6.6, 3.3.4.3.6, 3.3.3)	regularOrbits=0,2,3	irregularOrbits=1,4	key=1,2,3,3|5;4,1,5,3|5;3,6,1,4|5;2,4,7,3|3;7,8,2,3|5;9,3,10,4|5;5,11,4,3|3;12,5,13,3|5;6,14,15,4|5;15,16,6,3|5;17,7,11,3|3;8,17,18,3|4;18,19,8,6|5;14,9,20,4|5;10,15,9,3|5;16,10,19,3|5;11,12,17,3|4;13,21,12,6|4;19,13,16,6|5;20,22,14,6|5;22,18,21,6|4;21,20,22,6|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.4.6.6.4, 3.3.6.6, 3.3.4.3.6, 3.3.3)	regularOrbits=0,3	irregularOrbits=1,2,4	key=1,2,3,3|5;4,1,5,3|5;3,6,1,4|5;2,4,7,3|3;7,8,2,3|5;9,3,10,4|5;5,11,4,3|3;12,5,13,3|5;6,14,15,4|5;15,16,6,3|5;17,7,11,3|3;8,17,18,3|4;18,19,8,6|5;14,9,20,4|5;10,15,9,3|5;16,10,19,3|5;11,12,17,3|4;13,21,12,6|4;19,13,16,6|5;20,22,14,6|5;22,18,21,6|4;21,20,22,6|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.6.4.4.4.4.6, 3.3.3.6, 3.3.6.6, 3.3.3)	regularOrbits=1,3	irregularOrbits=0,2,4	key=1,2,1,4|7;3,1,3,4|7;2,4,2,4|7;4,3,5,4|7;5,6,4,6|7;7,5,8,6|7;6,9,10,6|4;10,8,6,3|7;11,7,12,6|4;8,13,7,3|4;9,14,15,6|4;15,16,9,3|4;13,10,17,3|4;14,11,14,6|4;12,18,11,3|4;19,12,20,3|4;17,20,13,3|4;21,15,18,3|4;16,21,22,3|3;22,17,16,3|4;18,19,21,3|3;20,22,19,3|3;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.6.6, 3.3.4.3.6, 3.3.6.6, 3.3.4.3.4)	regularOrbits=0,2	irregularOrbits=1,3,4	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|5;6,4,2,3|3;7,3,8,6|5;4,9,3,3|5;5,10,11,6|4;11,12,5,3|5;9,6,13,3|5;10,7,10,6|4;8,14,7,3|4;15,8,16,3|5;13,17,9,3|5;18,11,14,3|4;12,18,19,3|5;19,20,12,4|5;21,13,20,3|5;14,15,18,3|5;16,22,15,4|5;22,16,17,4|5;17,21,22,3|5;20,19,21,4|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.6.6, 3.3.4.4.3.6, 3.3.6.6, 3.3.3)	regularOrbits=0,2	irregularOrbits=1,3,4	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|6;6,4,2,3|3;7,3,8,6|6;4,9,3,3|6;5,10,11,6|4;11,12,5,3|6;9,6,13,3|6;10,7,10,6|4;8,14,7,3|4;15,8,16,3|6;13,17,9,4|6;18,11,14,3|4;12,18,19,3|3;19,20,12,3|6;21,13,21,4|6;14,15,18,3|3;16,19,15,3|3;20,16,22,3|6;17,22,17,4|6;22,21,20,4|6;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(3.6.6, 3.4.3.6, 3.3.6.6, 3.3.3.4.3.3.4)	regularOrbits=0,2	irregularOrbits=1,3,4	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,3|3;7,3,8,6|4;4,9,3,3|4;5,10,11,6|4;11,12,5,3|4;9,6,13,3|4;10,7,10,6|4;8,14,7,3|4;15,8,16,3|4;13,16,9,4|4;17,11,14,3|4;12,17,18,3|7;18,13,12,4|4;14,15,17,3|7;16,19,15,4|7;19,18,20,4|7;20,21,19,3|7;22,20,22,3|7;21,22,21,3|7;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(4.6.6, 3.3.3.4.6, 3.3.3.3.4, 3.3.6.6)	regularOrbits=1,3	irregularOrbits=0,2	key=2,1,3,4|3;1,4,5,4|5;5,6,1,6|3;7,2,8,4|5;3,9,2,6|5;10,3,6,6|3;4,7,11,4|5;11,12,4,3|5;13,5,14,6|5;6,13,10,6|4;8,15,7,3|5;16,8,16,3|5;9,10,17,6|4;17,18,9,3|5;19,11,20,3|5;12,19,12,3|5;14,21,13,3|4;20,14,19,3|5;15,16,18,3|5;18,22,15,3|5;22,17,21,3|4;21,20,22,3|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(4.6.6, 3.3.3.4.6, 3.3.6.6, 3.3.3.3.4)	regularOrbits=0,2	irregularOrbits=1,3	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|5;6,4,2,4|3;7,3,8,6|5;4,9,3,4|5;5,10,11,6|4;11,12,5,3|5;13,6,14,4|5;10,7,10,6|4;8,15,7,3|4;16,8,17,3|5;9,13,18,4|5;18,19,9,3|5;20,11,15,3|4;12,20,21,3|5;21,22,12,3|5;14,21,13,3|5;22,14,22,3|5;15,16,20,3|5;17,18,16,3|5;19,17,19,3|5;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(4.6.6, 3.3.4.6, 3.3.3.3.3.3.4, 3.3.6.6)	regularOrbits=1,3	irregularOrbits=0,2	key=2,1,3,4|3;1,4,5,4|4;5,6,1,6|3;7,2,8,4|4;3,9,2,6|4;10,3,6,6|3;4,7,11,4|7;11,12,4,3|4;13,5,14,6|4;6,13,10,6|4;8,15,7,3|7;16,8,17,3|4;9,10,18,6|4;18,17,9,3|4;19,11,19,3|7;12,19,20,3|7;20,14,12,3|4;14,21,13,3|4;15,16,15,3|7;17,22,16,3|7;22,18,21,3|4;21,20,22,3|7;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(4.6.6, 3.3.4.6, 3.3.6.6, 3.3.3.3.3.3.4)	regularOrbits=0,2	irregularOrbits=1,3	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,4|3;7,3,8,6|4;4,9,3,4|4;5,10,11,6|4;11,12,5,3|4;13,6,14,4|4;10,7,10,6|4;8,15,7,3|4;16,8,17,3|4;9,13,18,4|7;18,17,9,3|4;19,11,15,3|4;12,19,20,3|7;20,14,12,3|4;14,21,13,3|7;15,16,19,3|7;17,22,16,3|7;22,18,22,3|7;21,20,21,3|7;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(4.6.6, 3.6.4.6, 3.3.6.6, 4.6.6)	regularOrbits=0,2,3	irregularOrbits=1	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,4|3;7,3,8,6|4;4,9,3,4|4;5,10,11,6|4;11,12,5,3|4;13,6,14,4|4;10,7,15,6|4;8,16,7,3|4;17,8,18,3|4;9,13,19,4|3;19,18,9,6|4;15,20,10,6|4;21,11,21,3|4;12,21,20,3|4;20,14,12,6|4;14,22,13,6|3;18,15,17,6|4;16,17,16,3|4;22,19,22,6|3;
z=3.3.6.6	claimed=7	n=4	chambers=22	sigs=List(4.6.6, 3.6.4.6, 4.6.6, 3.3.6.6)	regularOrbits=1,2	irregularOrbits=0	key=2,1,3,4|3;1,4,5,4|4;5,6,1,6|3;7,2,8,4|4;3,9,2,6|4;10,3,6,6|3;4,7,11,4|3;11,12,4,6|4;13,5,14,6|4;6,11,10,6|3;8,10,7,6|3;15,8,16,6|4;9,17,18,6|4;18,16,9,3|4;12,19,20,6|4;20,14,12,3|4;19,13,19,6|4;14,21,13,3|4;17,15,17,6|4;16,22,15,3|4;22,18,22,3|4;21,20,21,3|4;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.3.3.12.6.12, 3.6.12, 3.3.6, 3.3.6.6)	regularOrbits=0,3,4	irregularOrbits=1,2	key=1,1,2,6|7;2,3,1,12|7;4,2,5,12|7;3,6,7,12|3;7,8,3,3|7;6,4,9,12|3;5,10,4,3|3;11,5,12,3|7;9,13,6,6|3;14,7,13,3|3;8,14,15,3|3;15,16,8,3|7;17,9,10,6|3;10,11,17,3|3;12,18,11,3|3;19,12,16,3|7;13,20,14,6|3;21,15,20,3|3;16,21,19,3|4;22,17,18,6|3;18,19,22,3|4;20,23,21,6|4;23,22,23,6|4;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.3.3.3.3.6, 3.3.3.6.3.6, 3.3.6, 3.3.6.6)	regularOrbits=0,3,4,5	irregularOrbits=1,2	key=1,1,2,3|6;2,3,1,6|6;4,2,5,6|6;3,6,7,6|3;7,8,3,3|6;9,4,10,6|3;5,11,4,3|3;12,5,13,3|6;6,14,15,6|4;15,16,6,3|3;17,7,16,3|3;8,17,18,3|7;18,13,8,3|6;14,9,14,6|4;10,19,9,3|4;20,10,11,3|3;11,12,20,3|7;13,21,12,3|7;22,15,19,3|4;16,22,17,3|7;21,18,23,3|7;19,20,22,3|7;23,23,21,6|7;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.4.6.4, 3.4.4.6, 3.3.6.6, 4.6.6)	regularOrbits=0,2,4,5	irregularOrbits=1,3	key=1,1,2,6|5;2,3,1,4|5;4,2,5,4|5;3,6,7,4|4;7,8,3,3|5;6,4,9,4|4;5,10,4,3|4;11,5,8,3|5;9,12,6,4|4;13,7,14,3|4;8,13,11,3|4;15,9,16,4|4;10,11,17,3|4;17,16,10,6|4;12,18,19,4|3;19,14,12,6|4;14,20,13,6|4;18,15,21,4|3;16,22,15,6|3;20,17,20,6|4;21,23,18,6|3;22,19,23,6|3;23,21,22,6|3;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.3.3.3.6.3.4.3.6, 3.3.6, 3.3.4)	regularOrbits=0,1	irregularOrbits=2,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|10;6,7,2,3|4;8,3,9,6|10;4,10,3,3|10;11,4,7,3|4;5,12,13,6|3;13,14,5,3|10;15,6,16,3|10;7,15,11,3|3;12,8,17,6|3;9,18,8,3|3;19,9,19,3|10;10,11,20,3|3;20,16,10,4|10;17,21,12,3|3;22,13,21,3|3;14,22,14,3|10;16,20,15,4|3;23,17,18,3|3;18,19,23,3|10;21,23,22,3|10;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.3.6.3.4.3.6, 3.3.3.6, 3.3.4)	regularOrbits=0,1	irregularOrbits=2,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|8;6,7,2,3|4;8,3,9,6|8;4,10,3,3|8;11,4,7,3|4;5,12,13,6|4;13,14,5,3|8;15,6,16,3|8;7,15,11,3|3;12,8,17,6|4;9,18,8,3|4;19,9,20,3|8;10,11,21,3|3;21,16,10,4|8;17,22,12,3|4;23,13,23,3|4;14,23,22,3|4;22,20,14,3|8;16,21,15,4|3;20,17,19,3|4;18,19,18,3|4;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.3.6.6, 3.3.3.3.4, 3.3.3.4)	regularOrbits=0,1,3	irregularOrbits=2,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|5;6,7,2,3|4;8,3,8,6|5;4,9,3,3|5;10,4,7,3|4;5,11,5,6|5;12,6,13,3|5;7,12,10,3|5;11,8,14,6|5;9,10,15,3|5;15,16,9,3|5;14,17,11,3|5;13,18,12,3|5;19,13,17,3|5;20,14,16,3|5;21,15,22,3|5;16,21,20,3|4;17,20,19,3|4;18,19,23,3|4;23,22,18,4|5;22,23,21,4|4;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.4.6, 4.6.8.8, 3.3.3)	regularOrbits=0,1	irregularOrbits=2,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|4;13,14,5,4|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|4;9,18,8,4|4;14,9,19,4|4;10,11,20,3|3;20,19,10,3|4;17,21,12,8|4;18,13,22,4|4;19,16,14,3|4;16,20,15,3|3;23,17,23,8|4;22,23,18,8|4;21,22,21,8|4;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.4.8.6, 4.6.8, 3.3.3)	regularOrbits=0,1	irregularOrbits=2,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|5;6,7,2,3|4;8,3,9,6|5;4,10,3,3|5;11,4,7,3|4;5,12,13,6|3;13,14,5,8|5;15,6,16,3|5;7,15,11,3|3;12,8,17,6|3;9,18,8,8|3;18,9,19,8|5;10,11,20,3|3;20,21,10,3|5;17,22,12,4|3;14,13,22,8|3;22,23,14,4|5;16,20,15,3|3;21,16,23,3|5;19,17,18,4|3;23,19,21,4|5;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.6, 3.3.3.6.3.4.3.6, 3.3.3.3.4)	regularOrbits=0,1	irregularOrbits=2,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|8;13,14,5,3|3;15,6,14,3|3;7,15,11,3|5;12,8,16,6|8;9,17,8,3|8;18,9,10,3|3;10,11,18,3|5;16,19,12,3|8;20,13,21,3|8;14,20,15,3|5;22,16,22,3|8;17,18,23,3|5;23,21,17,4|8;19,22,19,3|8;21,23,20,4|5;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.6, 3.6.10, 3.3.3.3.10.10.10)	regularOrbits=0,1	irregularOrbits=2,3	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|3;13,14,5,3|3;15,6,14,3|3;7,15,11,3|7;12,8,16,6|3;9,17,8,3|3;18,9,10,3|3;10,11,18,3|7;16,19,12,10|3;20,13,19,3|3;14,20,15,3|7;21,16,17,10|3;17,18,21,3|7;19,22,20,10|7;23,21,23,10|7;22,23,22,10|7;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.6, 3.6.10.10, 3.3.3.3.10)	regularOrbits=0,1	irregularOrbits=2,3	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|4;13,14,5,3|3;15,6,14,3|3;7,15,11,3|5;12,8,16,6|4;9,17,8,3|4;18,9,10,3|3;10,11,18,3|5;16,19,12,10|4;20,13,21,3|4;14,20,15,3|5;22,16,22,10|4;17,18,23,3|5;23,22,17,10|4;19,21,19,10|4;21,23,20,10|5;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.6, 3.6.6.18, 3.3.3.3.18)	regularOrbits=0,1,3	irregularOrbits=2,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|4;13,14,5,3|3;15,6,14,3|3;7,15,11,3|5;12,8,16,6|4;9,17,8,3|4;18,9,10,3|3;10,11,18,3|5;16,19,12,6|4;20,13,21,3|4;14,20,15,3|5;19,16,22,6|4;17,18,23,3|5;23,22,17,18|4;22,21,19,18|4;21,23,20,18|5;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.6.3.10, 3.6.10, 3.3.10)	regularOrbits=0,1	irregularOrbits=2,3	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|5;6,7,2,3|4;8,3,9,6|5;4,10,3,3|5;11,4,7,3|4;5,12,13,6|3;13,14,5,3|5;15,6,16,3|5;7,15,11,3|3;12,8,17,6|3;9,18,8,3|3;19,9,19,3|5;10,11,20,3|3;20,21,10,10|5;17,22,12,10|3;23,13,22,3|3;14,23,14,3|5;16,20,15,10|3;22,16,23,10|5;21,17,18,10|3;18,19,21,3|5;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.6.4.8, 4.6.8, 3.3.3)	regularOrbits=0,1	irregularOrbits=2,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|5;6,7,2,3|4;8,3,9,6|5;4,10,3,3|5;11,4,7,3|4;5,12,13,6|3;13,14,5,4|5;15,6,16,3|5;7,15,11,3|3;12,8,17,6|3;9,18,8,4|3;18,9,19,4|5;10,11,20,3|3;20,21,10,3|5;17,22,12,8|3;14,13,22,4|3;22,23,14,8|5;16,20,15,3|3;21,16,23,3|5;19,17,18,8|3;23,19,21,8|5;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.3.6.8, 4.4.6.8, 3.3.3)	regularOrbits=0,1	irregularOrbits=2,3,4	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|4;13,14,5,8|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|4;9,18,8,8|4;14,9,19,8|4;10,11,20,3|3;20,19,10,3|4;17,21,12,4|4;18,13,22,8|4;19,16,14,3|4;16,20,15,3|3;23,17,23,4|4;22,23,18,4|4;21,22,21,4|4;
z=3.3.6.6	claimed=7	n=4	chambers=23	sigs=List(3.3.6.6, 3.4.4.6, 4.6.6, 3.3.4.6.4)	regularOrbits=0,1	irregularOrbits=2,3	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,4|4;15,6,16,3|4;7,15,11,3|5;12,8,17,6|3;9,18,8,4|3;19,9,19,4|4;10,11,20,3|5;20,19,10,4|4;17,21,12,6|3;22,13,21,4|3;14,16,14,4|4;16,22,15,4|5;23,17,18,6|3;18,20,23,4|5;21,23,22,6|5;
